asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth,category_name,price_capped,reviews_capped
B08XQPKW5F,"Skateboard Bike Helmet for Kids Youth Adult,CPSC and ASTM Safety Certified Helmet for Bicycle Skateboarding Scooter Skating Helmets with Adjustable Dial",https://m.media-amazon.com/images/I/612S0ssWd6L._AC_UL320_.jpg,https://www.amazon.com/dp/B08XQPKW5F,4.5,0,32.99,0.0,231,False,0,"Tricycles, Scooters & Wagons",32.99,0.0
B0C2PS2T7K,"Meedo Luggage Straps for Suitcases TSA Approved, Luggage Belt Travel Belt Suitcase Straps, Luggage Strap for Suitcase Luggage Band to Keep Your Suitcase Secure, Travel Accessories for Suitcase, 4 Pack",https://m.media-amazon.com/images/I/81kozv8rHgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2PS2T7K,4.7,0,9.99,0.0,105,False,500,Travel Accessories,9.99,0.0
B097MLJFT4,"DiCUNO Light Lamp Turn On/Off Switch Knobs Replacement, Black, Standard Size, 4 Packs",https://m.media-amazon.com/images/I/71SkB0lka9S._AC_UL320_.jpg,https://www.amazon.com/dp/B097MLJFT4,4.6,0,4.59,0.0,210,False,0,Electrical Equipment,4.59,0.0
B006EMKX00,Excelsior 830 Shaving Brush,https://m.media-amazon.com/images/I/71czkBLxZDL._AC_UL320_.jpg,https://www.amazon.com/dp/B006EMKX00,4.6,0,29.43,0.0,53,False,0,Shaving & Hair Removal Products,29.43,0.0
B0B5TZKYJR,"NEEWER LP-E6NH Replacement Battery and USB Charger Set, 3-Pack 2250mAh Replacement for LP-E6NH Battery & Triple Slot USB Charger Compatible with Canon EOS R7 R5 R6 R6 II R, 5DIV, 6DII, 7DII, 80D, 90D",https://m.media-amazon.com/images/I/71wHFaqbp8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5TZKYJR,4.4,0,52.79,0.0,79,False,0,Camera & Photo,52.79,0.0
B072BPGW6F,"Regalo My Portable Play Yard Indoor and Outdoor, Washable, Aqua, 6-Panel, 48 Inch",https://m.media-amazon.com/images/I/71ob-CZMyvL._AC_UL320_.jpg,https://www.amazon.com/dp/B072BPGW6F,4.6,0,52.49,69.99,41,False,1000,"Nursery Furniture, Bedding & Décor",52.49,0.0
B003AUHTGK,System Sensor RTS151KEY Remote Test and Reset Station with Key for Duct Smoke Detector,https://m.media-amazon.com/images/I/41BkDyOn+3L._AC_UL320_.jpg,https://www.amazon.com/dp/B003AUHTGK,4.7,0,58.79,79.99,171,False,0,"Heating, Cooling & Air Quality",58.79,0.0
B07MDLLFS4,Children’s Cowboy Kiddie Trick Rope Lasso Pre-Tied | Ages 4-10 |,https://m.media-amazon.com/images/I/61ml53FAX5L._AC_UL320_.jpg,https://www.amazon.com/dp/B07MDLLFS4,4.1,0,15.95,0.0,218,False,100,Novelty Toys & Amusements,15.95,0.0
B00DUI0JFK,Staedtler Pigment Liner 0.5 Mm Black [Pack Of 5] (60480-Pk5),https://m.media-amazon.com/images/I/51WkBROtKnL._AC_UL320_.jpg,https://www.amazon.com/dp/B00DUI0JFK,4.5,0,11.7,0.0,10,False,100,"Painting, Drawing & Art Supplies",11.7,0.0
B0B75RRFZ4,Alameda Hobo Bag in Leather,https://m.media-amazon.com/images/I/81wHwMdsi8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B75RRFZ4,4.2,27,133.21,199.0,118,False,0,Women's Handbags,133.21,27.0
B09PD7XL5M,30 Pcs Sewing Machine Needle Threader Fish Type Quick Sewing Threader Embroidery Floss Automatic Sewing Craft DIY Tool,https://m.media-amazon.com/images/I/61hyD04A2OL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PD7XL5M,3.6,0,8.59,0.0,6,False,300,Sewing Products,8.59,0.0
B01DAXXCW6,Wine Color Nurses Lapel Watch Silicone,https://m.media-amazon.com/images/I/71tWXJvi6HL._AC_UL320_.jpg,https://www.amazon.com/dp/B01DAXXCW6,4.6,3,14.99,0.0,121,False,0,Women's Watches,14.99,3.0
B08GQ8GQ8N,Blue Video Game Birthday Party Supplies,https://m.media-amazon.com/images/I/81DphppKZBL._AC_UL320_.jpg,https://www.amazon.com/dp/B08GQ8GQ8N,4.7,0,16.99,21.99,177,False,200,Party Supplies,16.99,0.0
B09J4DJH11,"Carpet and Upholstery Cleaning Brush，Scrub Brush for Car Interior Detailing, Long Handled Stiff Bristle Brush for Carpet,Home/Office,Ship Deck Exterior Surface 2pcs Bristle Cleaner Tools",https://m.media-amazon.com/images/I/61VBO9APJiL._AC_UL320_.jpg,https://www.amazon.com/dp/B09J4DJH11,4.6,0,13.49,0.0,19,False,50,Car Care,13.49,0.0
B08KJLHQZJ,"Welding Kit - Folding Pentagon Ball (Dodecahedron) - 2 Inch Sides - 11 Gauge (1/8"" Thick) - Mild Steel - Practice Weld with MIG, TIG, Gas, Arc, Stick and Wirefeed (other, 2"")",https://m.media-amazon.com/images/I/81kH4PeUz9L._AC_UL320_.jpg,https://www.amazon.com/dp/B08KJLHQZJ,4.6,0,35.0,0.0,214,False,0,Welding & Soldering,35.0,0.0
B09HR7PWXD,Let's Sing 2022 - Single Microphone Bundle - PlayStation 4,https://m.media-amazon.com/images/I/81wxqXQSogL._AC_UY218_.jpg,https://www.amazon.com/dp/B09HR7PWXD,3.7,82,35.5,0.0,253,False,0,"PlayStation 4 Games, Consoles & Accessories",35.5,82.0
B084YKP83N,Klean Strip Green Odorless Mineral Spirits Cleans Brushes Rollers Spray Guns Equipment Tools Splatters Thins Oil Based Paint Non-Flammable No Harsh Fumes-1 Gallon with Centaurus AZ Gloves,https://m.media-amazon.com/images/I/71qdI+L4JpL._AC_UL320_.jpg,https://www.amazon.com/dp/B084YKP83N,4.1,0,35.95,0.0,204,False,0,"Paint, Wall Treatments & Supplies",35.95,0.0
B08KFM85V4,"Women's Diamond Darci Quartz Watch with Stainless Steel Strap, Two-Tone, 16 (Model: MK4569)",https://m.media-amazon.com/images/I/714YNRT23gL._AC_UL320_.jpg,https://www.amazon.com/dp/B08KFM85V4,3.9,19,199.99,0.0,121,False,0,Women's Watches,199.99,19.0
B0BD85Q5ZY,"M8 304 Stainless Steel Vac-U-Lock/Quick Air Connector DIY Design, End Connector for Reciprocating Linear Actuator Device Single Super Adapter (M8, Vac-U-Lock)",https://m.media-amazon.com/images/I/619QMNOifeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BD85Q5ZY,5.0,0,23.99,0.0,139,False,0,Power Transmission Products,23.99,0.0
B07Q1J3LYD,Gold Plated Stainless Steel Stylish Cartilage Earrings Punk Goth Safety Pin Earrings for Women Girl,https://m.media-amazon.com/images/I/51uNsGwcuFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q1J3LYD,4.5,570,9.99,0.0,95,False,0,Girls' Jewelry,9.99,570.0
B0BMPN7D4M,S504 Suction Cup Dash Cam Mount Holder (5th Gen) with 4pcs 360 Rotating Joints for Apeman Ssontong Biuone iZEEKER HaHoco and Most Other Car Dash Cameras,https://m.media-amazon.com/images/I/61mkjT5bSxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMPN7D4M,4.6,0,10.99,0.0,26,False,0,Car Electronics & Accessories,10.99,0.0
B0BWNST2P9,"50 Pcs/Set,8ml Hanging Car Air Freshener Diffuser,Empty Refillable Clear Glass Essential Oil Fragrance Perfume Diffuser Pendant Glass Vials with Wooden Caps & Hanging String,Cylindrical Style",https://m.media-amazon.com/images/I/71yq20bMEIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BWNST2P9,5.0,0,25.99,0.0,23,False,100,Automotive Interior Accessories,25.99,0.0
B07ZJC8VH2,Utoolmart 8 Pcs 10x10mm Flap Wheel 80 Grits Abrasive Grinding Head with 1/8 inches Shank for Rotary Tool,https://m.media-amazon.com/images/I/71bIi7jLOjL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZJC8VH2,4.0,0,5.19,0.0,142,False,0,Abrasive & Finishing Products,5.19,0.0
B00009R6WT,Canon EF 24-70mm f/2.8L USM Standard Zoom Lens for Canon SLR Cameras,https://m.media-amazon.com/images/I/91Aa248uhbL._AC_UL320_.jpg,https://www.amazon.com/dp/B00009R6WT,4.2,0,1244.95,0.0,79,False,0,Camera & Photo,390.0276000000008,0.0
B07MVTQ2V5,"Wall Mount Metal Bracket and Pulley for Hanging Industrial Vintage Pendant Lighting for DIY Projects, XIDING Premium Retro Metal Bracket and Sheave(2 Pack)",https://m.media-amazon.com/images/I/618qFxnUNGL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MVTQ2V5,4.4,299,29.99,0.0,141,False,0,Industrial Hardware,29.99,299.0
B07W72HV78,Hyperkin EVA Hard Shell Carrying Case for Nintendo Switch Lite (Black/White),https://m.media-amazon.com/images/I/51-OOzF6uAL._AC_UY218_.jpg,https://www.amazon.com/dp/B07W72HV78,4.6,0,11.89,0.0,260,False,50,"Nintendo Switch Consoles, Games & Accessories",11.89,0.0
B08P5PB2YV,"4 Pieces Spa Headband Wrist Washband Scrunchies Cuffs for Washing Face, Towel Wristbands Hair Headband Face Wash Wristband for Women Girls Makeup Prevent Liquids from Spilling Down Your Arms (White)",https://m.media-amazon.com/images/I/716oSj5ABKL._AC_UL320_.jpg,https://www.amazon.com/dp/B08P5PB2YV,4.6,0,9.99,14.99,47,False,200,Hair Care Products,9.99,0.0
B0BVG67T3L,Watches for Women Ladies Female Fashion Waterproof Dress Business Stainless Luxury Classic Analog Quartz Simple Wife Girls Gifts Gold Wrist Watch,https://m.media-amazon.com/images/I/513s2Mk+jeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVG67T3L,5.0,2,36.0,0.0,121,False,0,Women's Watches,36.0,2.0
B08X67B8BM,"J.L. Childress Healthy Habits Disposable Changing Pads, Absorbent, Soft and Leak Resistant Liners for Baby and Toddler, one Size, Stars/Hearts/Arrows, 26"" x 18"", 26x18 Inch Pack of 24",https://m.media-amazon.com/images/I/71KaUJoT0fL._AC_UL320_.jpg,https://www.amazon.com/dp/B08X67B8BM,4.6,0,13.99,0.0,36,False,50,Baby Travel Gear,13.99,0.0
B01LVXPH4X,"ABN 80 Grit Sandpaper Roll - 6 Inch Round Sanding Discs Aluminum Oxide Sandpaper Discs with Adhesive Back, 100Pc",https://m.media-amazon.com/images/I/91VGXTpVP5L._AC_UL320_.jpg,https://www.amazon.com/dp/B01LVXPH4X,4.5,0,22.99,0.0,142,False,100,Abrasive & Finishing Products,22.99,0.0
B0B2RN7GMW,Aolemi Brushed Nickel Tub Shower Faucet Set With Valve Wall Mount Shower Trim Kit 6 Inch Bathtub Fixtures With Pressure Balance Rough-in Valve Single-Spray Shower Head System and 5.3 Inch Tub Spout,https://m.media-amazon.com/images/I/91QbKzQxdZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2RN7GMW,4.4,0,88.98,0.0,208,False,0,Kitchen & Bath Fixtures,88.98,0.0
B07L9DXHLR,Mens Short Sleeve Lightweight Breathable Outdoor Fishing Shirt,https://m.media-amazon.com/images/I/81P4ikzkPDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07L9DXHLR,4.5,0,28.56,0.0,110,False,0,Men's Clothing,28.56,0.0
B09YHGFPSY,12 Pack Braid Turban Cap for Women Ethnic Bohemia Twisted Hair Cover Wrap Hat African Pre Tied Bonnet Cancer Braid Turban Hat Beanies Headwear Multicoloured,https://m.media-amazon.com/images/I/71+myzsaYjL._AC_UL320_.jpg,https://www.amazon.com/dp/B09YHGFPSY,4.6,0,42.99,0.0,120,False,0,Women's Accessories,42.99,0.0
B09VPDJGM8,MomnLittle Foldable Kids 3 Wheels Scooter(Pink/Beige/White) with LED Light-Flashing Wheels Adjustable Handlebar Height for Boys Girls,https://m.media-amazon.com/images/I/5174-BedniL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VPDJGM8,4.8,0,99.99,129.99,231,False,100,"Tricycles, Scooters & Wagons",99.99,0.0
B09871MYY4,Grinding Wheels Grinding Discs 4-1/2'' x 1/4'' x 7/8'' Grinder Wheel Center Metal Aggressive Grinding for Angle Grinders-10 Pack,https://m.media-amazon.com/images/I/91P7EAZBf+L._AC_UL320_.jpg,https://www.amazon.com/dp/B09871MYY4,4.6,0,13.99,0.0,142,False,100,Abrasive & Finishing Products,13.99,0.0
B0BHQQL9FQ,"Suitcase Cover Clear PVC Luggage Protector Cover Transparent Travel Luggage Covers for Suitcase waterproof Wheeled Suitcase Cover (30"")",https://m.media-amazon.com/images/I/51FvAwL8+oL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHQQL9FQ,3.7,0,16.49,0.0,104,False,0,Suitcases,16.49,0.0
B088SKYMF2,"Nexxus Clean and Pure Clarifying Shampoo, With ProteinFusion, Nourished Hair Care Silicone, Dye And Paraben Free 33.8 oz",https://m.media-amazon.com/images/I/7113w+mYZzL._AC_UL320_.jpg,https://www.amazon.com/dp/B088SKYMF2,4.5,0,18.99,25.99,47,False,4000,Hair Care Products,18.99,0.0
B085YDHM53,"Teak Tuning Fingerboard Holder, Sienna Brown Colorway - Rectangular Fingerboard Stand - Made in The USA",https://m.media-amazon.com/images/I/71dUPAJv5gL._AC_UL320_.jpg,https://www.amazon.com/dp/B085YDHM53,4.2,0,6.99,0.0,232,False,0,Finger Toys,6.99,0.0
B079L8W64J,"Caboodles On-The-Go Girl Hot Pink Sparkle Jellies Vintage Case, 1 Lb",https://m.media-amazon.com/images/I/614FIr90j0L._AC_UL320_.jpg,https://www.amazon.com/dp/B079L8W64J,4.8,0,24.99,0.0,50,False,500,Beauty Tools & Accessories,24.99,0.0
B0C2BTG952,"Automatic Soap Dispenser 400ml, Touchless Soap Dispenser with Upgraded Infrared Sensor, IP67 Waterproof Battery Operated Soap Dispenser, Hand Free Liquid Soap Dispenser for Bathroom, Kitchen Sink",https://m.media-amazon.com/images/I/51UPWX87hpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2BTG952,4.8,0,20.99,0.0,208,False,200,Kitchen & Bath Fixtures,20.99,0.0
B07QQ4Y5S7,10 FT Giant Halloween Skeleton Inflatable Decoration LED Lighted Blow Up Decoration for Lawn Yard Garden Outdoor Holiday Decor,https://m.media-amazon.com/images/I/81PD6DUjLWL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QQ4Y5S7,4.3,0,69.99,0.0,168,False,100,Seasonal Décor,69.99,0.0
B0B8HFZVTB,FORRCKY 20PCS 2020 Extrusion Connectors 2020 Aluminum Extrusion Corner with 20PCS 2020 Aluminum Extrusion Profiles T Slot L Bracket 40PCS Screws,https://m.media-amazon.com/images/I/718MaqGg1+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B8HFZVTB,5.0,2,12.99,0.0,141,False,0,Industrial Hardware,12.99,2.0
B0BZ4DD791,16 Pairs Hypoallergenic Screw Back Earrings for Girls Women Surgical Steel Cute CZ Heart Flower Star Butterfly Screwback Stud Earrings Set 20G,https://m.media-amazon.com/images/I/81WvrV2x1QL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZ4DD791,4.5,0,15.99,0.0,123,False,200,Women's Jewelry,15.99,0.0
B005P1T20I,"Babyville Boutique Snaps Pliers,Gray",https://m.media-amazon.com/images/I/61n6Stk0KbL._AC_UL320_.jpg,https://www.amazon.com/dp/B005P1T20I,4.6,0,19.25,0.0,146,False,0,Industrial Power & Hand Tools,19.25,0.0
B001RLU0EC,"NGK (3653) IMR8C-9H Laser Iridium Spark Plug, Pack of 1",https://m.media-amazon.com/images/I/41Vzib-WFDL._AC_UL320_.jpg,https://www.amazon.com/dp/B001RLU0EC,4.6,0,18.88,0.0,18,False,0,Automotive Performance Parts & Accessories,18.88,0.0
B007GSHB42,"DecoArt Americana Acrylic Paint, 2-Ounce, Pistachio Mint",https://m.media-amazon.com/images/I/61fiKR8iZiL._AC_UL320_.jpg,https://www.amazon.com/dp/B007GSHB42,4.7,26,1.24,3.13,219,False,50,Arts & Crafts Supplies,1.24,26.0
B085WT9G6V,Parrots Bird Playground Birdcage Playstand Play Gym Parakeet Playpen Ladder with Feeder Cup Bird Toys Swing Chew Toy,https://m.media-amazon.com/images/I/513Pz1zp7dL._AC_UL320_.jpg,https://www.amazon.com/dp/B085WT9G6V,4.5,0,29.96,0.0,178,False,0,Pet Bird Supplies,29.96,0.0
B0B11RG6L3,Chumia 18 Inch Fun Bouncy Balls 5 Pcs Rubber Inflatable Kick Ball Bouncing Sensory Balls with Hand Air Pump for Park Backyard Beach Indoor Outdoor Games Party Favors,https://m.media-amazon.com/images/I/71xSwRrQ3iL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B11RG6L3,4.0,67,24.99,0.0,228,False,200,Sports & Outdoor Play Toys,24.99,67.0
B081C8MT8J,"Quilt Set King/Cal King/California King Size Ash Blue - Oversized Bedspread - Soft Microfiber Lightweight Coverlet for All Season - 3 Piece Includes 1 Quilt and 2 Shams, Geometric Pattern",https://m.media-amazon.com/images/I/91q3LFHDCTL._AC_UL320_.jpg,https://www.amazon.com/dp/B081C8MT8J,4.5,0,29.49,49.99,164,False,400,Bedding,29.49,0.0
B07NWGLTWT,"BeneLabel Heavy Duty Swing Hangers - 2 Pack Stainless Steel 360° Swivel Hooks with Screws - Rustproof, Smooth, and Quiet - for Hammocks, Porch Swings, Punching Bags",https://m.media-amazon.com/images/I/61tojWLHNAL._AC_UL320_.jpg,https://www.amazon.com/dp/B07NWGLTWT,4.7,707,24.99,29.99,228,False,0,Sports & Outdoor Play Toys,24.99,707.0
B0C98DPMTK,16.5FT Garage Door Bottom Seal Rubber P Bulb Garage Door Weather Stripping Overhead Door Weatherproof Strip Replacement Seal Fits 16.5FT Wide or Smaller Doors (Black),https://m.media-amazon.com/images/I/61mjYVxpa-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C98DPMTK,3.9,0,25.99,0.0,212,False,0,Building Supplies,25.99,0.0
B0BB6T3MQZ,"Mexican Chili Pepper Stickers 1in for Scrapbooking, Arts, Craft, Kids DIY, Calendars Journals 80-Pack",https://m.media-amazon.com/images/I/61T+0TVOyBL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BB6T3MQZ,4.5,0,7.9,0.0,5,False,0,Scrapbooking & Stamping Supplies,7.9,0.0
B08YQWL7WW,Air Jordan 5 Retro (Big Kid) Varsity Red/Black/White 5 Big Kid M,https://m.media-amazon.com/images/I/61sxD0N0OFL._AC_UL320_.jpg,https://www.amazon.com/dp/B08YQWL7WW,4.8,0,249.99,0.0,90,False,0,Boys' Shoes,249.99,0.0
B095JLDTY5,"Toy Boat Carrier with 4 Toy Cars, Bath Toys for Toddlers 3-4 Years Old Boys and Girls, Baby Water Toys for Bathtub, Pools and Beach",https://m.media-amazon.com/images/I/61lyIbNwxjS._AC_UL320_.jpg,https://www.amazon.com/dp/B095JLDTY5,4.8,117,20.95,0.0,230,False,50,Baby & Toddler Toys,20.95,117.0
B06XJMVM8V,"Magformers Boy Character 6 Pieces Add on, Rainbow Colors, Educational Magnetic Geometric Shapes Tiles Building STEM Toy Set Ages 3+, Blue",https://m.media-amazon.com/images/I/61EoUw2XbTL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XJMVM8V,4.3,0,12.1,0.0,220,False,0,Building Toys,12.1,0.0
B0769MM8R4,"Artificial Snow,8 Liters, 9.2 oz, Plastic Snow for Decoration and Handcraft",https://m.media-amazon.com/images/I/71TwbVoyupL._AC_UL320_.jpg,https://www.amazon.com/dp/B0769MM8R4,4.6,0,19.95,23.95,168,False,50,Seasonal Décor,19.95,0.0
B000CSGT5A,WIX 24347 Fuel Pump Filter,https://m.media-amazon.com/images/I/41MFOZ57oJL._AC_UL320_.jpg,https://www.amazon.com/dp/B000CSGT5A,4.8,0,14.98,0.0,18,False,0,Automotive Performance Parts & Accessories,14.98,0.0
B012WFKICK,Briarpatch The World of Eric Carle The Very Hungry Caterpillar Spin & Seek ABC Game,https://m.media-amazon.com/images/I/71ZmL04c8wL._AC_UL320_.jpg,https://www.amazon.com/dp/B012WFKICK,4.4,0,13.99,15.99,223,False,100,Games & Accessories,13.99,0.0
B09MD1XWFH,"X79 Wired/Wireless Bluetooth Mechanical Gaming Keyboard, RGB Backlit Ultra-Compact 65% Layout 68 Keys Gaming Keyboard, Hot Swappable Keyboard,CNC Aluminum Alloy Panel (EVO Red Switch) White",https://m.media-amazon.com/images/I/61uUeyOUyhL._AC_UY218_.jpg,https://www.amazon.com/dp/B09MD1XWFH,4.3,0,49.99,0.0,248,False,0,Mac Games & Accessories,49.99,0.0
B084T75KG3,"Sanitaire Tradition Commercial Bagged Upright Vacuum, SC688B ,Red",https://m.media-amazon.com/images/I/71VtwVNLIiL._AC_UL320_.jpg,https://www.amazon.com/dp/B084T75KG3,4.1,0,221.13,0.0,151,False,0,Janitorial & Sanitation Supplies,221.13,0.0
B0B4577766,"Oosh Slime Medium Foilbag 500g (4 Pack) by ZURU, Gooey Slime and Epic Stretchy Slime for Girls and Kids (Rainbow, Pink, Purple, Silver)",https://m.media-amazon.com/images/I/81b32+xRKfL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4577766,4.6,0,18.59,19.99,218,False,0,Novelty Toys & Amusements,18.59,0.0
B07W7RNRMW,"Broan Model BPS1FA36 Range Hood Filter 11-3/4"" X 17-1/4"" X 3/8"" Replacement for NuTone Allure 36"" WS1 and Broan QS1 36-Inch Filter Aluminum (2-Pack)",https://m.media-amazon.com/images/I/71vh0SUvjwL._AC_UL320_.jpg,https://www.amazon.com/dp/B07W7RNRMW,4.4,0,19.77,0.0,201,False,200,Home Appliances,19.77,0.0
B0B9NBLK6P,"Rainbow Crystal Acrylic Cubes Children Learning Color Light Shadow Toy, Stacking Gem Blocks Sensory Building Blocks for Kids(16PCS)…",https://m.media-amazon.com/images/I/712lTeRH-XL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9NBLK6P,4.7,0,20.0,0.0,220,False,100,Building Toys,20.0,0.0
B07H8N9R8R,Capital Mom and Dad Soft Cotton Couple 2 pc Cap Set,https://m.media-amazon.com/images/I/51VneElwEeL._AC_UL320_.jpg,https://www.amazon.com/dp/B07H8N9R8R,4.5,0,32.99,35.99,112,False,0,Men's Accessories,32.99,0.0
B0BKZ3X9BN,Dinosaur Promise Ring for Women 925 Sterling Silver Cute Triceratop Adjustable Rings Jurassic Era Dinosaur Jewelry Gifts for Girls Teens,https://m.media-amazon.com/images/I/51ZrxEdnLSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BKZ3X9BN,5.0,3,21.99,0.0,95,False,0,Girls' Jewelry,21.99,3.0
B0C32VTK2Y,"School Backpack for Boys, Bookbag with Adjustable Shoulder Straps & Padded Back,16 Inch Kids Backpack Girls Elementary Kindergarten Large Capacity",https://m.media-amazon.com/images/I/61GTeGUN7YL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C32VTK2Y,4.1,0,28.98,0.0,107,False,0,Backpacks,28.98,0.0
B0C9M7K9KM,10 PCS Soap Bags Handmade Soap Bubble Mesh Bags Exfoliating Soap Saver Pouch Net Bags with Drawstring Body Facial Cleaning Tool for Bath & Shower (Assorted Colors),https://m.media-amazon.com/images/I/61ND+AVCAYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9M7K9KM,4.5,2,4.79,0.0,49,False,200,Skin Care Products,4.79,2.0
B00MTVKIZK,"TaliCor All About You Thumball, 4""",https://m.media-amazon.com/images/I/71ZR3BLdXfL._AC_UY218_.jpg,https://www.amazon.com/dp/B00MTVKIZK,4.5,93,18.99,28.99,255,False,50,Video Games,18.99,93.0
B0B2W9NHCB,"AkoaDa 20 FT Link Cable for Oculus Quest 2, Link Cable for Quest 2,Pico 4 and PC,Steam VR, Long USB 3.0 to USB C Cable, Virtual Reality Gaming Accessories for Oculus Quest",https://m.media-amazon.com/images/I/81HGRxSy0TL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B2W9NHCB,4.4,0,15.99,16.99,259,False,0,Virtual Reality Hardware & Accessories,15.99,0.0
B078T7BGYL,Womens Evening Envelope Bag Handbag Clutch Purse Shiny Sequins Fabric Material for Wedding Party Prom,https://m.media-amazon.com/images/I/81gkJxLRxXS._AC_UL320_.jpg,https://www.amazon.com/dp/B078T7BGYL,4.5,1333,15.24,0.0,118,False,0,Women's Handbags,15.24,1333.0
B09VMKSMX7,Time on Frog Island for Xbox One & Xbox Series X,https://m.media-amazon.com/images/I/81mZL8Lf7LL._AC_UY218_.jpg,https://www.amazon.com/dp/B09VMKSMX7,4.7,0,19.91,29.99,262,False,0,"Xbox Series X & S Consoles, Games & Accessories",19.91,0.0
B09M3HW33P,"Pagani Design Watches for Men, Japanese Automatic Movement, 200 Meters Waterproof Stainless Steel, 38 mm Dial Diameter, Sapphire Mirror, Casual Classic Style",https://m.media-amazon.com/images/I/718LUtznH6L._AC_UL320_.jpg,https://www.amazon.com/dp/B09M3HW33P,4.3,0,139.99,0.0,113,False,0,Men's Watches,139.99,0.0
B004IY748A,"CURT 25227 Black A-Frame Trailer Coupler, 2-5/16-Inch Hitch Ball, 12,500 lbs",https://m.media-amazon.com/images/I/61RYR4uoBhL._AC_UL320_.jpg,https://www.amazon.com/dp/B004IY748A,4.6,183,74.58,0.0,24,False,50,Automotive Exterior Accessories,74.58,183.0
B07RSJZZ52,Gogogo Sport Vpro 6X Hunting Laser Rangefinder Bow Range Finder Camo Distance Measuring Outdoor Wild 650/1200Y with Slope High-Precision Continuous Scan,https://m.media-amazon.com/images/I/71gDjUqkvvL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RSJZZ52,4.4,0,64.99,79.99,200,False,500,Sports & Outdoors,64.99,0.0
B076L52WV4,Pwr 19V 65W Power Supply for Intel NUC FSP065-10AABA: UL Listed Extra Long 12Ft Cord Power Adapter Barebone System Mini PC NUC10i7FNB NUC8i3BEK NUC8I7BEH NUC8i5BEH NUC8i5BEK NUC7I5BNK NUC7i5BNH,https://m.media-amazon.com/images/I/71Tqv2lPIFL._AC_UL320_.jpg,https://www.amazon.com/dp/B076L52WV4,4.6,0,24.99,0.0,65,False,0,Laptop Accessories,24.99,0.0
B0B189KXM6,"5 Pcs Tire Valve Stem Caps, Aluminum Alloy Tire Valve Stem Caps, Air dust Proof Cover with Rubber Seal, Universal for Cars, SUVs, Bike, Trucks and Motorcycles (Orange)",https://m.media-amazon.com/images/I/716wZf0ktHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B189KXM6,4.7,28,4.99,0.0,16,False,0,Automotive Tires & Wheels,4.99,28.0
B08WVDM19B,KALIFANO Angel Aura Quartz Geode - Titanium Bonded High Energy Crystal Cuarzo Cluster/Druzy with Information Card - Natural Reiki Rock Used for Clarity and Purpose (Family Owned and Operated),https://m.media-amazon.com/images/I/81IPjRl4C6L._AC_UL320_.jpg,https://www.amazon.com/dp/B08WVDM19B,4.6,2263,18.77,19.77,165,False,200,Home Décor Products,18.77,2263.0
B09GK277P5,"Smart Watch for Women Compatible with Android iOS Phones,YIHANXLH Luxury Lady Smart Watch with Heart Rate Monitor,Sleep Monitor,Menstrual Period,IP68 Waterproof Fitness Tracker,Gift for Her",https://m.media-amazon.com/images/I/71PgWhgNvHL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GK277P5,4.2,446,59.99,0.0,68,False,0,Wearable Technology,59.99,446.0
B0BW7B45DF,Men's Henley Shirts Short Sleeve 6 Button Casual T-Shirts Slim Fit Henley Shirts for Men,https://m.media-amazon.com/images/I/71X3forCDkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW7B45DF,4.4,47,24.98,0.0,110,False,0,Men's Clothing,24.98,47.0
